date	plate	well	time	od
2017-10-26	1	B2	0.0	0.0481
2017-10-26	1	B2	77.4	0.088
2017-10-26	1	B2	111.8667	0.1744
2017-10-26	1	B2	155.1333	0.3985
2017-10-26	1	B2	195.3667	0.6644
2017-10-26	1	B2	235.6333	0.7448
2017-10-26	1	B2	276.4333	0.8031
2017-10-26	1	B2	356.1667	0.8687
2017-10-26	1	B2	418.0	0.8957
2017-10-26	1	B2	482.0333	0.9204
2017-10-26	1	B3	0.0	0.0467
2017-10-26	1	B3	77.4	0.0849
2017-10-26	1	B3	111.8667	0.1688
2017-10-26	1	B3	155.1333	0.4126
2017-10-26	1	B3	195.3667	0.6615
2017-10-26	1	B3	235.6333	0.754
2017-10-26	1	B3	276.4333	0.8062
2017-10-26	1	B3	356.1667	0.8531
2017-10-26	1	B3	418.0	0.8709
2017-10-26	1	B3	482.0333	0.8956
2017-10-26	1	B4	0.0	0.0497
2017-10-26	1	B4	77.4	0.0795
2017-10-26	1	B4	111.8667	0.1268
2017-10-26	1	B4	155.1333	0.297
2017-10-26	1	B4	195.3667	0.5549
2017-10-26	1	B4	235.6333	0.6668
2017-10-26	1	B4	276.4333	0.7257
2017-10-26	1	B4	356.1667	0.766
2017-10-26	1	B4	418.0	0.7767
2017-10-26	1	B4	482.0333	0.7729
2017-10-26	1	B5	0.0	0.0482
2017-10-26	1	B5	77.4	0.0852
2017-10-26	1	B5	111.8667	0.1703
2017-10-26	1	B5	155.1333	0.4168
2017-10-26	1	B5	195.3667	0.6663
2017-10-26	1	B5	235.6333	0.7514
2017-10-26	1	B5	276.4333	0.8047
2017-10-26	1	B5	356.1667	0.8585
2017-10-26	1	B5	418.0	0.8837
2017-10-26	1	B5	482.0333	0.9137
2017-10-26	1	B6	0.0	0.0612
2017-10-26	1	B6	77.4	0.1015
2017-10-26	1	B6	111.8667	0.1609
2017-10-26	1	B6	155.1333	0.2104
2017-10-26	1	B6	195.3667	0.2344
2017-10-26	1	B6	235.6333	0.2615
2017-10-26	1	B6	276.4333	0.307
2017-10-26	1	B6	356.1667	0.3254
2017-10-26	1	B6	418.0	0.3405
2017-10-26	1	B6	482.0333	0.3539
2017-10-26	1	B7	0.0	0.0597
2017-10-26	1	B7	77.4	0.0867
2017-10-26	1	B7	111.8667	0.1517
2017-10-26	1	B7	155.1333	0.1772
2017-10-26	1	B7	195.3667	0.1129
2017-10-26	1	B7	235.6333	0.076
2017-10-26	1	B7	276.4333	0.068
2017-10-26	1	B7	356.1667	0.0692
2017-10-26	1	B7	418.0	0.0734
2017-10-26	1	B7	482.0333	0.0756
2017-10-26	1	B8	0.0	0.0569
2017-10-26	1	B8	77.4	0.0973
2017-10-26	1	B8	111.8667	0.1623
2017-10-26	1	B8	155.1333	0.2033
2017-10-26	1	B8	195.3667	0.2108
2017-10-26	1	B8	235.6333	0.2261
2017-10-26	1	B8	276.4333	0.2727
2017-10-26	1	B8	356.1667	0.3085
2017-10-26	1	B8	418.0	0.3273
2017-10-26	1	B8	482.0333	0.3432
2017-10-26	1	B9	0.0	0.0491
2017-10-26	1	B9	77.4	0.0866
2017-10-26	1	B9	111.8667	0.1555
2017-10-26	1	B9	155.1333	0.1797
2017-10-26	1	B9	195.3667	0.1054
2017-10-26	1	B9	235.6333	0.0716
2017-10-26	1	B9	276.4333	0.0696
2017-10-26	1	B9	356.1667	0.0701
2017-10-26	1	B9	418.0	0.0767
2017-10-26	1	B9	482.0333	0.0786
2017-10-26	1	C2	0.0	0.0457
2017-10-26	1	C2	77.4	0.0865
2017-10-26	1	C2	111.8667	0.1702
2017-10-26	1	C2	155.1333	0.3911
2017-10-26	1	C2	195.3667	0.6559
2017-10-26	1	C2	235.6333	0.7385
2017-10-26	1	C2	276.4333	0.7984
2017-10-26	1	C2	356.1667	0.8637
2017-10-26	1	C2	418.0	0.8938
2017-10-26	1	C2	482.0333	0.9167
2017-10-26	1	C3	0.0	0.0465
2017-10-26	1	C3	77.4	0.0832
2017-10-26	1	C3	111.8667	0.1632
2017-10-26	1	C3	155.1333	0.4018
2017-10-26	1	C3	195.3667	0.6607
2017-10-26	1	C3	235.6333	0.7468
2017-10-26	1	C3	276.4333	0.8011
2017-10-26	1	C3	356.1667	0.8457
2017-10-26	1	C3	418.0	0.8617
2017-10-26	1	C3	482.0333	0.8817
2017-10-26	1	C4	0.0	0.0424
2017-10-26	1	C4	77.4	0.0772
2017-10-26	1	C4	111.8667	0.1195
2017-10-26	1	C4	155.1333	0.2779
2017-10-26	1	C4	195.3667	0.5245
2017-10-26	1	C4	235.6333	0.6568
2017-10-26	1	C4	276.4333	0.7292
2017-10-26	1	C4	356.1667	0.7851
2017-10-26	1	C4	418.0	0.7991
2017-10-26	1	C4	482.0333	0.7999
2017-10-26	1	C5	0.0	0.0451
2017-10-26	1	C5	77.4	0.0845
2017-10-26	1	C5	111.8667	0.1669
2017-10-26	1	C5	155.1333	0.4134
2017-10-26	1	C5	195.3667	0.6673
2017-10-26	1	C5	235.6333	0.7504
2017-10-26	1	C5	276.4333	0.8053
2017-10-26	1	C5	356.1667	0.8624
2017-10-26	1	C5	418.0	0.8892
2017-10-26	1	C5	482.0333	0.9185
2017-10-26	1	C6	0.0	0.0713
2017-10-26	1	C6	77.4	0.0971
2017-10-26	1	C6	111.8667	0.1598
2017-10-26	1	C6	155.1333	0.2082
2017-10-26	1	C6	195.3667	0.2345
2017-10-26	1	C6	235.6333	0.2602
2017-10-26	1	C6	276.4333	0.3071
2017-10-26	1	C6	356.1667	0.3252
2017-10-26	1	C6	418.0	0.3412
2017-10-26	1	C6	482.0333	0.3519
2017-10-26	1	C7	0.0	0.0559
2017-10-26	1	C7	77.4	0.0841
2017-10-26	1	C7	111.8667	0.1506
2017-10-26	1	C7	155.1333	0.1791
2017-10-26	1	C7	195.3667	0.1162
2017-10-26	1	C7	235.6333	0.077
2017-10-26	1	C7	276.4333	0.067
2017-10-26	1	C7	356.1667	0.067
2017-10-26	1	C7	418.0	0.0694
2017-10-26	1	C7	482.0333	0.0742
2017-10-26	1	C8	0.0	0.0486
2017-10-26	1	C8	77.4	0.0944
2017-10-26	1	C8	111.8667	0.1597
2017-10-26	1	C8	155.1333	0.2022
2017-10-26	1	C8	195.3667	0.2153
2017-10-26	1	C8	235.6333	0.2326
2017-10-26	1	C8	276.4333	0.2799
2017-10-26	1	C8	356.1667	0.3065
2017-10-26	1	C8	418.0	0.3217
2017-10-26	1	C8	482.0333	0.3344
2017-10-26	1	C9	0.0	0.0464
2017-10-26	1	C9	77.4	0.0876
2017-10-26	1	C9	111.8667	0.1567
2017-10-26	1	C9	155.1333	0.1832
2017-10-26	1	C9	195.3667	0.1095
2017-10-26	1	C9	235.6333	0.0748
2017-10-26	1	C9	276.4333	0.0686
2017-10-26	1	C9	356.1667	0.0708
2017-10-26	1	C9	418.0	0.0746
2017-10-26	1	C9	482.0333	0.0781
2017-10-26	1	D2	0.0	0.0453
2017-10-26	1	D2	77.4	0.0839
2017-10-26	1	D2	111.8667	0.1624
2017-10-26	1	D2	155.1333	0.3805
2017-10-26	1	D2	195.3667	0.6412
2017-10-26	1	D2	235.6333	0.7288
2017-10-26	1	D2	276.4333	0.7903
2017-10-26	1	D2	356.1667	0.8578
2017-10-26	1	D2	418.0	0.8859
2017-10-26	1	D2	482.0333	0.9111
2017-10-26	1	D3	0.0	0.0437
2017-10-26	1	D3	77.4	0.0796
2017-10-26	1	D3	111.8667	0.1539
2017-10-26	1	D3	155.1333	0.3843
2017-10-26	1	D3	195.3667	0.6524
2017-10-26	1	D3	235.6333	0.7319
2017-10-26	1	D3	276.4333	0.7883
2017-10-26	1	D3	356.1667	0.8321
2017-10-26	1	D3	418.0	0.8465
2017-10-26	1	D3	482.0333	0.8612
2017-10-26	1	D4	0.0	0.0478
2017-10-26	1	D4	77.4	0.0796
2017-10-26	1	D4	111.8667	0.127
2017-10-26	1	D4	155.1333	0.2998
2017-10-26	1	D4	195.3667	0.557
2017-10-26	1	D4	235.6333	0.6582
2017-10-26	1	D4	276.4333	0.7211
2017-10-26	1	D4	356.1667	0.7672
2017-10-26	1	D4	418.0	0.7753
2017-10-26	1	D4	482.0333	0.7729
2017-10-26	1	D5	0.0	0.0461
2017-10-26	1	D5	77.4	0.0816
2017-10-26	1	D5	111.8667	0.1587
2017-10-26	1	D5	155.1333	0.3963
2017-10-26	1	D5	195.3667	0.6549
2017-10-26	1	D5	235.6333	0.7322
2017-10-26	1	D5	276.4333	0.7878
2017-10-26	1	D5	356.1667	0.842
2017-10-26	1	D5	418.0	0.8668
2017-10-26	1	D5	482.0333	0.8943
2017-10-26	1	D6	0.0	0.0689
2017-10-26	1	D6	77.4	0.093
2017-10-26	1	D6	111.8667	0.1554
2017-10-26	1	D6	155.1333	0.2021
2017-10-26	1	D6	195.3667	0.2295
2017-10-26	1	D6	235.6333	0.2542
2017-10-26	1	D6	276.4333	0.3021
2017-10-26	1	D6	356.1667	0.321
2017-10-26	1	D6	418.0	0.3376
2017-10-26	1	D6	482.0333	0.3515
2017-10-26	1	D7	0.0	0.0533
2017-10-26	1	D7	77.4	0.0819
2017-10-26	1	D7	111.8667	0.1476
2017-10-26	1	D7	155.1333	0.1771
2017-10-26	1	D7	195.3667	0.117
2017-10-26	1	D7	235.6333	0.0773
2017-10-26	1	D7	276.4333	0.0677
2017-10-26	1	D7	356.1667	0.0685
2017-10-26	1	D7	418.0	0.0703
