date	plate	well	time	od
2018-01-26	1	B10	0.0	0.0462
2018-01-26	1	B10	77.9333	0.0642
2018-01-26	1	B10	120.0833	0.1262
2018-01-26	1	B10	162.6167	0.1454
2018-01-26	1	B10	204.95	0.1554
2018-01-26	1	B10	255.1167	0.1206
2018-01-26	1	B10	301.9833	0.0854
2018-01-26	1	B10	352.4833	0.0669
2018-01-26	1	B10	416.9167	0.0612
2018-01-26	1	B10	473.95	0.0639
2018-01-26	1	B2	0.0	0.0451
2018-01-26	1	B2	77.9333	0.0888
2018-01-26	1	B2	120.0833	0.2078
2018-01-26	1	B2	162.6167	0.4583
2018-01-26	1	B2	204.95	0.6284
2018-01-26	1	B2	255.1167	0.7409
2018-01-26	1	B2	301.9833	0.7622
2018-01-26	1	B2	352.4833	0.7663
2018-01-26	1	B2	416.9167	0.7626
2018-01-26	1	B2	473.95	0.7606
2018-01-26	1	B3	0.0	0.0462
2018-01-26	1	B3	77.9333	0.0776
2018-01-26	1	B3	120.0833	0.1729
2018-01-26	1	B3	162.6167	0.3996
2018-01-26	1	B3	204.95	0.5892
2018-01-26	1	B3	255.1167	0.7246
2018-01-26	1	B3	301.9833	0.7498
2018-01-26	1	B3	352.4833	0.7482
2018-01-26	1	B3	416.9167	0.7445
2018-01-26	1	B3	473.95	0.7378
2018-01-26	1	B4	0.0	0.0527
2018-01-26	1	B4	77.9333	0.0628
2018-01-26	1	B4	120.0833	0.121
2018-01-26	1	B4	162.6167	0.3209
2018-01-26	1	B4	204.95	0.5004
2018-01-26	1	B4	255.1167	0.6511
2018-01-26	1	B4	301.9833	0.6545
2018-01-26	1	B4	352.4833	0.6505
2018-01-26	1	B4	416.9167	0.6451
2018-01-26	1	B4	473.95	0.6386
2018-01-26	1	B5	0.0	0.044
2018-01-26	1	B5	77.9333	0.05
2018-01-26	1	B5	120.0833	0.0768
2018-01-26	1	B5	162.6167	0.1671
2018-01-26	1	B5	204.95	0.2088
2018-01-26	1	B5	255.1167	0.2147
2018-01-26	1	B5	301.9833	0.2193
2018-01-26	1	B5	352.4833	0.2204
2018-01-26	1	B5	416.9167	0.2201
2018-01-26	1	B5	473.95	0.2199
2018-01-26	1	B7	0.0	0.0537
2018-01-26	1	B7	77.9333	0.0948
2018-01-26	1	B7	120.0833	0.1447
2018-01-26	1	B7	162.6167	0.1586
2018-01-26	1	B7	204.95	0.1843
2018-01-26	1	B7	255.1167	0.1979
2018-01-26	1	B7	301.9833	0.2251
2018-01-26	1	B7	352.4833	0.2807
2018-01-26	1	B7	416.9167	0.3159
2018-01-26	1	B7	473.95	0.3331
2018-01-26	1	B8	0.0	0.0573
2018-01-26	1	B8	77.9333	0.064
2018-01-26	1	B8	120.0833	0.1204
2018-01-26	1	B8	162.6167	0.1425
2018-01-26	1	B8	204.95	0.1528
2018-01-26	1	B8	255.1167	0.1772
2018-01-26	1	B8	301.9833	0.1905
2018-01-26	1	B8	352.4833	0.1971
2018-01-26	1	B8	416.9167	0.2086
2018-01-26	1	B8	473.95	0.2188
2018-01-26	1	B9	0.0	0.0598
2018-01-26	1	B9	77.9333	0.0916
2018-01-26	1	B9	120.0833	0.1516
2018-01-26	1	B9	162.6167	0.1613
2018-01-26	1	B9	204.95	0.1807
2018-01-26	1	B9	255.1167	0.1746
2018-01-26	1	B9	301.9833	0.1954
2018-01-26	1	B9	352.4833	0.2479
2018-01-26	1	B9	416.9167	0.2944
2018-01-26	1	B9	473.95	0.3105
2018-01-26	1	C10	0.0	0.0524
2018-01-26	1	C10	77.9333	0.0655
2018-01-26	1	C10	120.0833	0.1267
2018-01-26	1	C10	162.6167	0.1458
2018-01-26	1	C10	204.95	0.1561
2018-01-26	1	C10	255.1167	0.1224
2018-01-26	1	C10	301.9833	0.0882
2018-01-26	1	C10	352.4833	0.0712
2018-01-26	1	C10	416.9167	0.0663
2018-01-26	1	C10	473.95	0.0667
2018-01-26	1	C2	0.0	0.0439
2018-01-26	1	C2	77.9333	0.0878
2018-01-26	1	C2	120.0833	0.2075
2018-01-26	1	C2	162.6167	0.4476
2018-01-26	1	C2	204.95	0.6166
2018-01-26	1	C2	255.1167	0.7343
2018-01-26	1	C2	301.9833	0.756
2018-01-26	1	C2	352.4833	0.7672
2018-01-26	1	C2	416.9167	0.7697
2018-01-26	1	C2	473.95	0.772
2018-01-26	1	C3	0.0	0.0491
2018-01-26	1	C3	77.9333	0.0855
2018-01-26	1	C3	120.0833	0.2012
2018-01-26	1	C3	162.6167	0.4348
2018-01-26	1	C3	204.95	0.6014
2018-01-26	1	C3	255.1167	0.7281
2018-01-26	1	C3	301.9833	0.7517
2018-01-26	1	C3	352.4833	0.763
2018-01-26	1	C3	416.9167	0.769
2018-01-26	1	C3	473.95	0.7678
2018-01-26	1	C4	0.0	0.0507
2018-01-26	1	C4	77.9333	0.0694
2018-01-26	1	C4	120.0833	0.1454
2018-01-26	1	C4	162.6167	0.3582
2018-01-26	1	C4	204.95	0.5388
2018-01-26	1	C4	255.1167	0.6538
2018-01-26	1	C4	301.9833	0.652
2018-01-26	1	C4	352.4833	0.6469
2018-01-26	1	C4	416.9167	0.6423
2018-01-26	1	C4	473.95	0.635
2018-01-26	1	C5	0.0	0.0395
2018-01-26	1	C5	77.9333	0.0504
2018-01-26	1	C5	120.0833	0.0757
2018-01-26	1	C5	162.6167	0.1601
2018-01-26	1	C5	204.95	0.2049
2018-01-26	1	C5	255.1167	0.211
2018-01-26	1	C5	301.9833	0.2162
2018-01-26	1	C5	352.4833	0.2177
2018-01-26	1	C5	416.9167	0.2167
2018-01-26	1	C5	473.95	0.2164
2018-01-26	1	C7	0.0	0.0519
2018-01-26	1	C7	77.9333	0.0951
2018-01-26	1	C7	120.0833	0.1458
2018-01-26	1	C7	162.6167	0.1587
2018-01-26	1	C7	204.95	0.1854
2018-01-26	1	C7	255.1167	0.2001
2018-01-26	1	C7	301.9833	0.2282
2018-01-26	1	C7	352.4833	0.2823
2018-01-26	1	C7	416.9167	0.3169
2018-01-26	1	C7	473.95	0.3312
2018-01-26	1	C8	0.0	0.0536
2018-01-26	1	C8	77.9333	0.0646
2018-01-26	1	C8	120.0833	0.1193
2018-01-26	1	C8	162.6167	0.1446
2018-01-26	1	C8	204.95	0.1547
2018-01-26	1	C8	255.1167	0.179
2018-01-26	1	C8	301.9833	0.1926
2018-01-26	1	C8	352.4833	0.199
2018-01-26	1	C8	416.9167	0.2099
2018-01-26	1	C8	473.95	0.2195
2018-01-26	1	C9	0.0	0.0649
2018-01-26	1	C9	77.9333	0.0937
2018-01-26	1	C9	120.0833	0.1519
2018-01-26	1	C9	162.6167	0.1627
2018-01-26	1	C9	204.95	0.1837
2018-01-26	1	C9	255.1167	0.1771
2018-01-26	1	C9	301.9833	0.2005
2018-01-26	1	C9	352.4833	0.2539
2018-01-26	1	C9	416.9167	0.295
2018-01-26	1	C9	473.95	0.3103
2018-01-26	1	D10	0.0	0.0496
2018-01-26	1	D10	77.9333	0.0667
2018-01-26	1	D10	120.0833	0.1332
2018-01-26	1	D10	162.6167	0.1437
2018-01-26	1	D10	204.95	0.1525
2018-01-26	1	D10	255.1167	0.1136
2018-01-26	1	D10	301.9833	0.0785
2018-01-26	1	D10	352.4833	0.0639
2018-01-26	1	D10	416.9167	0.0603
2018-01-26	1	D10	473.95	0.0615
2018-01-26	1	D2	0.0	0.0474
2018-01-26	1	D2	77.9333	0.088
2018-01-26	1	D2	120.0833	0.2039
2018-01-26	1	D2	162.6167	0.4483
2018-01-26	1	D2	204.95	0.6196
2018-01-26	1	D2	255.1167	0.7349
2018-01-26	1	D2	301.9833	0.7571
2018-01-26	1	D2	352.4833	0.7715
2018-01-26	1	D2	416.9167	0.7785
2018-01-26	1	D2	473.95	0.7826
2018-01-26	1	D3	0.0	0.0415
2018-01-26	1	D3	77.9333	0.0779
2018-01-26	1	D3	120.0833	0.1714
2018-01-26	1	D3	162.6167	0.389
2018-01-26	1	D3	204.95	0.5699
2018-01-26	1	D3	255.1167	0.7181
2018-01-26	1	D3	301.9833	0.7473
2018-01-26	1	D3	352.4833	0.7647
2018-01-26	1	D3	416.9167	0.7756
2018-01-26	1	D3	473.95	0.7771
2018-01-26	1	D4	0.0	0.0485
2018-01-26	1	D4	77.9333	0.0622
2018-01-26	1	D4	120.0833	0.1196
2018-01-26	1	D4	162.6167	0.3136
2018-01-26	1	D4	204.95	0.4931
2018-01-26	1	D4	255.1167	0.6476
2018-01-26	1	D4	301.9833	0.6528
2018-01-26	1	D4	352.4833	0.6496
2018-01-26	1	D4	416.9167	0.6459
2018-01-26	1	D4	473.95	0.6375
2018-01-26	1	D5	0.0	0.0391
2018-01-26	1	D5	77.9333	0.0474
2018-01-26	1	D5	120.0833	0.0696
2018-01-26	1	D5	162.6167	0.1416
2018-01-26	1	D5	204.95	0.1971
2018-01-26	1	D5	255.1167	0.2033
2018-01-26	1	D5	301.9833	0.2088
2018-01-26	1	D5	352.4833	0.2098
2018-01-26	1	D5	416.9167	0.21
2018-01-26	1	D5	473.95	0.2108
2018-01-26	1	D7	0.0	0.0457
2018-01-26	1	D7	77.9333	0.092
2018-01-26	1	D7	120.0833	0.1416
2018-01-26	1	D7	162.6167	0.1547
2018-01-26	1	D7	204.95	0.1795
2018-01-26	1	D7	255.1167	0.1943
2018-01-26	1	D7	301.9833	0.2198
2018-01-26	1	D7	352.4833	0.2719
2018-01-26	1	D7	416.9167	0.3076
2018-01-26	1	D7	473.95	0.3216
2018-01-26	1	D8	0.0	0.0557
2018-01-26	1	D8	77.9333	0.0642
2018-01-26	1	D8	120.0833	0.1191
2018-01-26	1	D8	162.6167	0.1404
2018-01-26	1	D8	204.95	0.1506
2018-01-26	1	D8	255.1167	0.1741
2018-01-26	1	D8	301.9833	0.1871
2018-01-26	1	D8	352.4833	0.1937
2018-01-26	1	D8	416.9167	0.2041
2018-01-26	1	D8	473.95	0.2138
2018-01-26	1	D9	0.0	0.057
2018-01-26	1	D9	77.9333	0.0967
2018-01-26	1	D9	120.0833	0.1493
2018-01-26	1	D9	162.6167	0.1604
2018-01-26	1	D9	204.95	0.1845
2018-01-26	1	D9	255.1167	0.1874
2018-01-26	1	D9	301.9833	0.2151
2018-01-26	1	D9	352.4833	0.2679
2018-01-26	1	D9	416.9167	0.2965
2018-01-26	1	D9	473.95	0.3098
2018-01-26	1	E2	0.0	0.0525
2018-01-26	1	E2	77.9333	0.0928
2018-01-26	1	E2	120.0833	0.2316
2018-01-26	1	E2	162.6167	0.4777
2018-01-26	1	E2	204.95	0.6333
2018-01-26	1	E2	255.1167	0.7386
2018-01-26	1	E2	301.9833	0.7577
2018-01-26	1	E2	352.4833	0.7685
2018-01-26	1	E2	416.9167	0.772
2018-01-26	1	E2	473.95	0.775
2018-01-26	1	E3	0.0	0.0412
2018-01-26	1	E3	77.9333	0.0499
2018-01-26	1	E3	120.0833	0.0766
2018-01-26	1	E3	162.6167	0.1692
2018-01-26	1	E3	204.95	0.2262
2018-01-26	1	E3	255.1167	0.2375
2018-01-26	1	E3	301.9833	0.2427
2018-01-26	1	E3	352.4833	0.2435
2018-01-26	1	E3	416.9167	0.2425
2018-01-26	1	E3	473.95	0.2405
2018-01-26	1	E4	0.0	0.0468
2018-01-26	1	E4	77.9333	0.0638
2018-01-26	1	E4	120.0833	0.1188
2018-01-26	1	E4	162.6167	0.2914
2018-01-26	1	E4	204.95	0.4963
2018-01-26	1	E4	255.1167	0.6565
2018-01-26	1	E4	301.9833	0.6672
2018-01-26	1	E4	352.4833	0.6689
2018-01-26	1	E4	416.9167	0.6632
2018-01-26	1	E4	473.95	0.6554
2018-01-26	1	E5	0.0	0.0393
2018-01-26	1	E5	77.9333	0.0486
2018-01-26	1	E5	120.0833	0.0689
2018-01-26	1	E5	162.6167	0.1426
2018-01-26	1	E5	204.95	0.2089
2018-01-26	1	E5	255.1167	0.2172
2018-01-26	1	E5	301.9833	0.2227
2018-01-26	1	E5	352.4833	0.225
2018-01-26	1	E5	416.9167	0.2255
2018-01-26	1	E5	473.95	0.2249
2018-01-26	1	E7	0.0	0.0483
2018-01-26	1	E7	77.9333	0.096
2018-01-26	1	E7	120.0833	0.1494
2018-01-26	1	E7	162.6167	0.1597
2018-01-26	1	E7	204.95	0.1819
2018-01-26	1	E7	255.1167	0.1938
2018-01-26	1	E7	301.9833	0.2209
2018-01-26	1	E7	352.4833	0.2745
2018-01-26	1	E7	416.9167	0.3081
2018-01-26	1	E7	473.95	0.3223
2018-01-26	1	E8	0.0	0.0535
2018-01-26	1	E8	77.9333	0.06
2018-01-26	1	E8	120.0833	0.1076
2018-01-26	1	E8	162.6167	0.1391
2018-01-26	1	E8	204.95	0.147
2018-01-26	1	E8	255.1167	0.1564
2018-01-26	1	E8	301.9833	0.1638
2018-01-26	1	E8	352.4833	0.1738
2018-01-26	1	E8	416.9167	0.1889
2018-01-26	1	E8	473.95	0.2066
2018-01-26	1	E9	0.0	0.0602
2018-01-26	1	E9	77.9333	0.0746
2018-01-26	1	E9	120.0833	0.1469
2018-01-26	1	E9	162.6167	0.1526
2018-01-26	1	E9	204.95	0.1497
2018-01-26	1	E9	255.1167	0.0928
2018-01-26	1	E9	301.9833	0.0662
2018-01-26	1	E9	352.4833	0.0618
2018-01-26	1	E9	416.9167	0.0627
2018-01-26	1	E9	473.95	0.0656
2018-01-26	1	F2	0.0	0.0496
2018-01-26	1	F2	77.9333	0.0887
2018-01-26	1	F2	120.0833	0.2159
2018-01-26	1	F2	162.6167	0.4557
2018-01-26	1	F2	204.95	0.6275
2018-01-26	1	F2	255.1167	0.7454
2018-01-26	1	F2	301.9833	0.7694
2018-01-26	1	F2	352.4833	0.7905
2018-01-26	1	F2	416.9167	0.802
2018-01-26	1	F2	473.95	0.8125
2018-01-26	1	F3	0.0	0.0459
2018-01-26	1	F3	77.9333	0.0508
2018-01-26	1	F3	120.0833	0.0801
2018-01-26	1	F3	162.6167	0.181
2018-01-26	1	F3	204.95	0.2294
2018-01-26	1	F3	255.1167	0.2396
2018-01-26	1	F3	301.9833	0.2438
2018-01-26	1	F3	352.4833	0.2449
2018-01-26	1	F3	416.9167	0.2439
2018-01-26	1	F3	473.95	0.2421
2018-01-26	1	F4	0.0	0.0497
2018-01-26	1	F4	77.9333	0.0646
2018-01-26	1	F4	120.0833	0.1222
2018-01-26	1	F4	162.6167	0.3021
2018-01-26	1	F4	204.95	0.5
2018-01-26	1	F4	255.1167	0.6635
2018-01-26	1	F4	301.9833	0.6728
2018-01-26	1	F4	352.4833	0.6748
2018-01-26	1	F4	416.9167	0.6687
2018-01-26	1	F4	473.95	0.6616
2018-01-26	1	F5	0.0	0.0389
2018-01-26	1	F5	77.9333	0.05
2018-01-26	1	F5	120.0833	0.0761
2018-01-26	1	F5	162.6167	0.167
2018-01-26	1	F5	204.95	0.2162
2018-01-26	1	F5	255.1167	0.2248
2018-01-26	1	F5	301.9833	0.23
2018-01-26	1	F5	352.4833	0.2321
2018-01-26	1	F5	416.9167	0.2319
2018-01-26	1	F5	473.95	0.2304
2018-01-26	1	F7	0.0	0.0411
2018-01-26	1	F7	77.9333	0.0963
2018-01-26	1	F7	120.0833	0.1523
2018-01-26	1	F7	162.6167	0.1631
2018-01-26	1	F7	204.95	0.1857
2018-01-26	1	F7	255.1167	0.1979
2018-01-26	1	F7	301.9833	0.2244
2018-01-26	1	F7	352.4833	0.28
2018-01-26	1	F7	416.9167	0.3166
2018-01-26	1	F7	473.95	0.334
2018-01-26	1	F8	0.0	0.0601
2018-01-26	1	F8	77.9333	0.0564
2018-01-26	1	F8	120.0833	0.0913
2018-01-26	1	F8	162.6167	0.144
2018-01-26	1	F8	204.95	0.1524
2018-01-26	1	F8	255.1167	0.1623
2018-01-26	1	F8	301.9833	0.1702
2018-01-26	1	F8	352.4833	0.178
2018-01-26	1	F8	416.9167	0.1957
2018-01-26	1	F8	473.95	0.2144
2018-01-26	1	F9	0.0	0.0571
2018-01-26	1	F9	77.9333	0.0756
2018-01-26	1	F9	120.0833	0.1486
2018-01-26	1	F9	162.6167	0.1544
2018-01-26	1	F9	204.95	0.1534
2018-01-26	1	F9	255.1167	0.0992
2018-01-26	1	F9	301.9833	0.0687
2018-01-26	1	F9	352.4833	0.0639
2018-01-26	1	F9	416.9167	0.0632
2018-01-26	1	F9	473.95	0.0634
2018-01-26	1	G2	0.0	0.0513
2018-01-26	1	G2	77.9333	0.0969
2018-01-26	1	G2	120.0833	0.234
2018-01-26	1	G2	162.6167	0.484
2018-01-26	1	G2	204.95	0.6342
2018-01-26	1	G2	255.1167	0.7445
2018-01-26	1	G2	301.9833	0.7666
2018-01-26	1	G2	352.4833	0.7744
2018-01-26	1	G2	416.9167	0.7758
2018-01-26	1	G2	473.95	0.7755
2018-01-26	1	G3	0.0	0.045
2018-01-26	1	G3	77.9333	0.05
2018-01-26	1	G3	120.0833	0.0776
2018-01-26	1	G3	162.6167	0.1691
2018-01-26	1	G3	204.95	0.226
2018-01-26	1	G3	255.1167	0.2349
2018-01-26	1	G3	301.9833	0.2385
2018-01-26	1	G3	352.4833	0.242
2018-01-26	1	G3	416.9167	0.2423
2018-01-26	1	G3	473.95	0.2413
2018-01-26	1	G4	0.0	0.0622
2018-01-26	1	G4	77.9333	0.0655
2018-01-26	1	G4	120.0833	0.1243
2018-01-26	1	G4	162.6167	0.309
2018-01-26	1	G4	204.95	0.5046
2018-01-26	1	G4	255.1167	0.667
2018-01-26	1	G4	301.9833	0.6762
2018-01-26	1	G4	352.4833	0.6776
2018-01-26	1	G4	416.9167	0.6714
2018-01-26	1	G4	473.95	0.6651
2018-01-26	1	G5	0.0	0.0408
2018-01-26	1	G5	77.9333	0.0516
2018-01-26	1	G5	120.0833	0.0808
2018-01-26	1	G5	162.6167	0.1828
2018-01-26	1	G5	204.95	0.217
2018-01-26	1	G5	255.1167	0.2248
2018-01-26	1	G5	301.9833	0.2298
2018-01-26	1	G5	352.4833	0.2316
2018-01-26	1	G5	416.9167	0.2323
2018-01-26	1	G5	473.95	0.2311
